dataset,subproject,gem_id,library_id,library_name,type,pair_id,read,fastq_path,donor_id,flowcell,lane,index,fastq_name_array_express
multiome,BCLLATLAS_48,kmbfo1ab_ie02b4ny,187664,BCLL_2_T_1_ATAC_multiome,ATAC,P9,R1,/scratch/project/production/fastq/HVLKFDRXX/1/fastq/HVLKFDRXX_1_SI-NA-C11_1.fastq.gz,BCLL-2-T,HVLKFDRXX,1,SI-NA-C11,multiome.BCLL-2-T.BCLLATLAS_48.kmbfo1ab_ie02b4ny.187664.ATAC.P9.R1.fastq.gz
multiome,BCLLATLAS_48,kmbfo1ab_ie02b4ny,187664,BCLL_2_T_1_ATAC_multiome,ATAC,P9,R2,/scratch/project/production/fastq/HVLKFDRXX/1/fastq/HVLKFDRXX_1_SI-NA-C11_UMI2.fastq.gz,BCLL-2-T,HVLKFDRXX,1,SI-NA-C11,multiome.BCLL-2-T.BCLLATLAS_48.kmbfo1ab_ie02b4ny.187664.ATAC.P9.R2.fastq.gz
multiome,BCLLATLAS_48,kmbfo1ab_ie02b4ny,187664,BCLL_2_T_1_ATAC_multiome,ATAC,P9,R3,/scratch/project/production/fastq/HVLKFDRXX/1/fastq/HVLKFDRXX_1_SI-NA-C11_2.fastq.gz,BCLL-2-T,HVLKFDRXX,1,SI-NA-C11,multiome.BCLL-2-T.BCLLATLAS_48.kmbfo1ab_ie02b4ny.187664.ATAC.P9.R3.fastq.gz
multiome,BCLLATLAS_48,kmbfo1ab_ie02b4ny,187664,BCLL_2_T_1_ATAC_multiome,ATAC,P10,R1,/scratch/project/production/fastq/HVLKFDRXX/2/fastq/HVLKFDRXX_2_SI-NA-C11_1.fastq.gz,BCLL-2-T,HVLKFDRXX,2,SI-NA-C11,multiome.BCLL-2-T.BCLLATLAS_48.kmbfo1ab_ie02b4ny.187664.ATAC.P10.R1.fastq.gz
multiome,BCLLATLAS_48,kmbfo1ab_ie02b4ny,187664,BCLL_2_T_1_ATAC_multiome,ATAC,P10,R2,/scratch/project/production/fastq/HVLKFDRXX/2/fastq/HVLKFDRXX_2_SI-NA-C11_UMI2.fastq.gz,BCLL-2-T,HVLKFDRXX,2,SI-NA-C11,multiome.BCLL-2-T.BCLLATLAS_48.kmbfo1ab_ie02b4ny.187664.ATAC.P10.R2.fastq.gz
multiome,BCLLATLAS_48,kmbfo1ab_ie02b4ny,187664,BCLL_2_T_1_ATAC_multiome,ATAC,P10,R3,/scratch/project/production/fastq/HVLKFDRXX/2/fastq/HVLKFDRXX_2_SI-NA-C11_2.fastq.gz,BCLL-2-T,HVLKFDRXX,2,SI-NA-C11,multiome.BCLL-2-T.BCLLATLAS_48.kmbfo1ab_ie02b4ny.187664.ATAC.P10.R3.fastq.gz
multiome,BCLLATLAS_48,ryh4el3i_biv0w7ca,187665,BCLL_2_T_2_ATAC_multiome,ATAC,P11,R1,/scratch/project/production/fastq/HVLKFDRXX/1/fastq/HVLKFDRXX_1_SI-NA-D11_1.fastq.gz,BCLL-2-T,HVLKFDRXX,1,SI-NA-D11,multiome.BCLL-2-T.BCLLATLAS_48.ryh4el3i_biv0w7ca.187665.ATAC.P11.R1.fastq.gz
multiome,BCLLATLAS_48,ryh4el3i_biv0w7ca,187665,BCLL_2_T_2_ATAC_multiome,ATAC,P11,R2,/scratch/project/production/fastq/HVLKFDRXX/1/fastq/HVLKFDRXX_1_SI-NA-D11_UMI2.fastq.gz,BCLL-2-T,HVLKFDRXX,1,SI-NA-D11,multiome.BCLL-2-T.BCLLATLAS_48.ryh4el3i_biv0w7ca.187665.ATAC.P11.R2.fastq.gz
multiome,BCLLATLAS_48,ryh4el3i_biv0w7ca,187665,BCLL_2_T_2_ATAC_multiome,ATAC,P11,R3,/scratch/project/production/fastq/HVLKFDRXX/1/fastq/HVLKFDRXX_1_SI-NA-D11_2.fastq.gz,BCLL-2-T,HVLKFDRXX,1,SI-NA-D11,multiome.BCLL-2-T.BCLLATLAS_48.ryh4el3i_biv0w7ca.187665.ATAC.P11.R3.fastq.gz
multiome,BCLLATLAS_48,ryh4el3i_biv0w7ca,187665,BCLL_2_T_2_ATAC_multiome,ATAC,P12,R1,/scratch/project/production/fastq/HVLKFDRXX/2/fastq/HVLKFDRXX_2_SI-NA-D11_1.fastq.gz,BCLL-2-T,HVLKFDRXX,2,SI-NA-D11,multiome.BCLL-2-T.BCLLATLAS_48.ryh4el3i_biv0w7ca.187665.ATAC.P12.R1.fastq.gz
multiome,BCLLATLAS_48,ryh4el3i_biv0w7ca,187665,BCLL_2_T_2_ATAC_multiome,ATAC,P12,R2,/scratch/project/production/fastq/HVLKFDRXX/2/fastq/HVLKFDRXX_2_SI-NA-D11_UMI2.fastq.gz,BCLL-2-T,HVLKFDRXX,2,SI-NA-D11,multiome.BCLL-2-T.BCLLATLAS_48.ryh4el3i_biv0w7ca.187665.ATAC.P12.R2.fastq.gz
multiome,BCLLATLAS_48,ryh4el3i_biv0w7ca,187665,BCLL_2_T_2_ATAC_multiome,ATAC,P12,R3,/scratch/project/production/fastq/HVLKFDRXX/2/fastq/HVLKFDRXX_2_SI-NA-D11_2.fastq.gz,BCLL-2-T,HVLKFDRXX,2,SI-NA-D11,multiome.BCLL-2-T.BCLLATLAS_48.ryh4el3i_biv0w7ca.187665.ATAC.P12.R3.fastq.gz
multiome,BCLLATLAS_48,bs2e7lr7_mdfwypvz,187666,BCLL_2_T_3_ATAC_multiome,ATAC,P13,R1,/scratch/project/production/fastq/HVLKFDRXX/1/fastq/HVLKFDRXX_1_SI-NA-E11_1.fastq.gz,BCLL-2-T,HVLKFDRXX,1,SI-NA-E11,multiome.BCLL-2-T.BCLLATLAS_48.bs2e7lr7_mdfwypvz.187666.ATAC.P13.R1.fastq.gz
multiome,BCLLATLAS_48,bs2e7lr7_mdfwypvz,187666,BCLL_2_T_3_ATAC_multiome,ATAC,P13,R2,/scratch/project/production/fastq/HVLKFDRXX/1/fastq/HVLKFDRXX_1_SI-NA-E11_UMI2.fastq.gz,BCLL-2-T,HVLKFDRXX,1,SI-NA-E11,multiome.BCLL-2-T.BCLLATLAS_48.bs2e7lr7_mdfwypvz.187666.ATAC.P13.R2.fastq.gz
multiome,BCLLATLAS_48,bs2e7lr7_mdfwypvz,187666,BCLL_2_T_3_ATAC_multiome,ATAC,P13,R3,/scratch/project/production/fastq/HVLKFDRXX/1/fastq/HVLKFDRXX_1_SI-NA-E11_2.fastq.gz,BCLL-2-T,HVLKFDRXX,1,SI-NA-E11,multiome.BCLL-2-T.BCLLATLAS_48.bs2e7lr7_mdfwypvz.187666.ATAC.P13.R3.fastq.gz
multiome,BCLLATLAS_48,bs2e7lr7_mdfwypvz,187666,BCLL_2_T_3_ATAC_multiome,ATAC,P14,R1,/scratch/project/production/fastq/HVLKFDRXX/2/fastq/HVLKFDRXX_2_SI-NA-E11_1.fastq.gz,BCLL-2-T,HVLKFDRXX,2,SI-NA-E11,multiome.BCLL-2-T.BCLLATLAS_48.bs2e7lr7_mdfwypvz.187666.ATAC.P14.R1.fastq.gz
multiome,BCLLATLAS_48,bs2e7lr7_mdfwypvz,187666,BCLL_2_T_3_ATAC_multiome,ATAC,P14,R2,/scratch/project/production/fastq/HVLKFDRXX/2/fastq/HVLKFDRXX_2_SI-NA-E11_UMI2.fastq.gz,BCLL-2-T,HVLKFDRXX,2,SI-NA-E11,multiome.BCLL-2-T.BCLLATLAS_48.bs2e7lr7_mdfwypvz.187666.ATAC.P14.R2.fastq.gz
multiome,BCLLATLAS_48,bs2e7lr7_mdfwypvz,187666,BCLL_2_T_3_ATAC_multiome,ATAC,P14,R3,/scratch/project/production/fastq/HVLKFDRXX/2/fastq/HVLKFDRXX_2_SI-NA-E11_2.fastq.gz,BCLL-2-T,HVLKFDRXX,2,SI-NA-E11,multiome.BCLL-2-T.BCLLATLAS_48.bs2e7lr7_mdfwypvz.187666.ATAC.P14.R3.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167867,BCLL_8_T_1_GEX,GEX,P1,R1,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-G8_1.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-G8,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167867.GEX.P1.R1.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167867,BCLL_8_T_1_GEX,GEX,P2,R1,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-G8_1.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-G8,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167867.GEX.P2.R1.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167868,BCLL_8_T_2_GEX,GEX,P3,R1,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-G9_1.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-G9,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167868.GEX.P3.R1.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167868,BCLL_8_T_2_GEX,GEX,P4,R1,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-G9_1.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-G9,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167868.GEX.P4.R1.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167869,BCLL_8_T_1_BCR,BCR,P5,R1,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-G12_1.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-G12,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167869.BCR.P5.R1.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167869,BCLL_8_T_1_BCR,BCR,P6,R1,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-G12_1.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-G12,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167869.BCR.P6.R1.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167870,BCLL_8_T_2_BCR,BCR,P7,R1,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-H1_1.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-H1,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167870.BCR.P7.R1.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167870,BCLL_8_T_2_BCR,BCR,P8,R1,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-H1_1.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-H1,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167870.BCR.P8.R1.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167871,BCLL_8_T_1_TCR,TCR,P9,R1,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-G10_1.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-G10,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167871.TCR.P9.R1.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167871,BCLL_8_T_1_TCR,TCR,P10,R1,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-G10_1.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-G10,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167871.TCR.P10.R1.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167872,BCLL_8_T_2_TCR,TCR,P11,R1,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-G11_1.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-G11,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167872.TCR.P11.R1.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167872,BCLL_8_T_2_TCR,TCR,P12,R1,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-G11_1.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-G11,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167872.TCR.P12.R1.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167873,BCLL_8_T_1_CSP,CSP,P13,R1,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-NA-A1_1.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-NA-A1,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167873.CSP.P13.R1.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167873,BCLL_8_T_1_CSP,CSP,P14,R1,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-NA-A1_1.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-NA-A1,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167873.CSP.P14.R1.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167874,BCLL_8_T_2_CSP,CSP,P15,R1,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-NA-B1_1.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-NA-B1,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167874.CSP.P15.R1.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167874,BCLL_8_T_2_CSP,CSP,P16,R1,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-NA-B1_1.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-NA-B1,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167874.CSP.P16.R1.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167867,BCLL_8_T_1_GEX,GEX,P1,R2,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-G8_2.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-G8,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167867.GEX.P1.R2.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167867,BCLL_8_T_1_GEX,GEX,P2,R2,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-G8_2.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-G8,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167867.GEX.P2.R2.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167868,BCLL_8_T_2_GEX,GEX,P3,R2,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-G9_2.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-G9,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167868.GEX.P3.R2.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167868,BCLL_8_T_2_GEX,GEX,P4,R2,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-G9_2.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-G9,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167868.GEX.P4.R2.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167869,BCLL_8_T_1_BCR,BCR,P5,R2,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-G12_2.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-G12,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167869.BCR.P5.R2.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167869,BCLL_8_T_1_BCR,BCR,P6,R2,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-G12_2.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-G12,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167869.BCR.P6.R2.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167870,BCLL_8_T_2_BCR,BCR,P7,R2,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-H1_2.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-H1,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167870.BCR.P7.R2.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167870,BCLL_8_T_2_BCR,BCR,P8,R2,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-H1_2.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-H1,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167870.BCR.P8.R2.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167871,BCLL_8_T_1_TCR,TCR,P9,R2,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-G10_2.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-G10,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167871.TCR.P9.R2.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167871,BCLL_8_T_1_TCR,TCR,P10,R2,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-G10_2.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-G10,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167871.TCR.P10.R2.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167872,BCLL_8_T_2_TCR,TCR,P11,R2,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-GA-G11_2.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-GA-G11,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167872.TCR.P11.R2.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167872,BCLL_8_T_2_TCR,TCR,P12,R2,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-GA-G11_2.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-GA-G11,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167872.TCR.P12.R2.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167873,BCLL_8_T_1_CSP,CSP,P13,R2,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-NA-A1_2.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-NA-A1,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167873.CSP.P13.R2.fastq.gz
CITE-seq,BCLLATLAS_33,mLuLpVxi_v0fLyotc,167873,BCLL_8_T_1_CSP,CSP,P14,R2,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-NA-A1_2.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-NA-A1,CITE-seq.BCLL-8-T.BCLLATLAS_33.mLuLpVxi_v0fLyotc.167873.CSP.P14.R2.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167874,BCLL_8_T_2_CSP,CSP,P15,R2,/scratch/project/production/fastq/HMJLMDRXX/1/fastq/HMJLMDRXX_1_SI-NA-B1_2.fastq.gz,BCLL-8-T,HMJLMDRXX,1,SI-NA-B1,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167874.CSP.P15.R2.fastq.gz
CITE-seq,BCLLATLAS_33,ifZOgenn_TpMNTvBa,167874,BCLL_8_T_2_CSP,CSP,P16,R2,/scratch/project/production/fastq/HMJLMDRXX/2/fastq/HMJLMDRXX_2_SI-NA-B1_2.fastq.gz,BCLL-8-T,HMJLMDRXX,2,SI-NA-B1,CITE-seq.BCLL-8-T.BCLLATLAS_33.ifZOgenn_TpMNTvBa.167874.CSP.P16.R2.fastq.gz
CITE-seq,BCLLATLAS_38,WToIzInl_LudU7hVX,175621,Tonsil_0.25M_1_GEX,GEX,P1,R1,/scratch/project/production/fastq/HMHKYDRXX/1/fastq/HMHKYDRXX_1_SI-GA-F10_1.fastq.gz,multiplexed,HMHKYDRXX,1,SI-GA-F10,CITE-seq.multiplexed.BCLLATLAS_38.WToIzInl_LudU7hVX.175621.GEX.P1.R1.fastq.gz
CITE-seq,BCLLATLAS_38,WToIzInl_LudU7hVX,175621,Tonsil_0.25M_1_GEX,GEX,P2,R1,/scratch/project/production/fastq/HMHKYDRXX/2/fastq/HMHKYDRXX_2_SI-GA-F10_1.fastq.gz,multiplexed,HMHKYDRXX,2,SI-GA-F10,CITE-seq.multiplexed.BCLLATLAS_38.WToIzInl_LudU7hVX.175621.GEX.P2.R1.fastq.gz
CITE-seq,BCLLATLAS_38,WToIzInl_LudU7hVX,175621,Tonsil_0.25M_1_GEX,GEX,P3,R1,/scratch/project/production/fastq/HMJNGDRXX/1/fastq/HMJNGDRXX_1_SI-GA-F10_1.fastq.gz,multiplexed,HMJNGDRXX,1,SI-GA-F10,CITE-seq.multiplexed.BCLLATLAS_38.WToIzInl_LudU7hVX.175621.GEX.P3.R1.fastq.gz
CITE-seq,BCLLATLAS_38,WToIzInl_LudU7hVX,175621,Tonsil_0.25M_1_GEX,GEX,P4,R1,/scratch/project/production/fastq/HMJNGDRXX/2/fastq/HMJNGDRXX_2_SI-GA-F10_1.fastq.gz,multiplexed,HMJNGDRXX,2,SI-GA-F10,CITE-seq.multiplexed.BCLLATLAS_38.WToIzInl_LudU7hVX.175621.GEX.P4.R1.fastq.gz
CITE-seq,BCLLATLAS_38,B20O1bh7_VmM99YZJ,175622,Tonsil_1M_1_GEX,GEX,P5,R1,/scratch/project/production/fastq/HMHKYDRXX/1/fastq/HMHKYDRXX_1_SI-GA-F11_1.fastq.gz,multiplexed,HMHKYDRXX,1,SI-GA-F11,CITE-seq.multiplexed.BCLLATLAS_38.B20O1bh7_VmM99YZJ.175622.GEX.P5.R1.fastq.gz
CITE-seq,BCLLATLAS_38,B20O1bh7_VmM99YZJ,175622,Tonsil_1M_1_GEX,GEX,P6,R1,/scratch/project/production/fastq/HMHKYDRXX/2/fastq/HMHKYDRXX_2_SI-GA-F11_1.fastq.gz,multiplexed,HMHKYDRXX,2,SI-GA-F11,CITE-seq.multiplexed.BCLLATLAS_38.B20O1bh7_VmM99YZJ.175622.GEX.P6.R1.fastq.gz
CITE-seq,BCLLATLAS_38,B20O1bh7_VmM99YZJ,175622,Tonsil_1M_1_GEX,GEX,P7,R1,/scratch/project/production/fastq/HMJNGDRXX/1/fastq/HMJNGDRXX_1_SI-GA-F11_1.fastq.gz,multiplexed,HMJNGDRXX,1,SI-GA-F11,CITE-seq.multiplexed.BCLLATLAS_38.B20O1bh7_VmM99YZJ.175622.GEX.P7.R1.fastq.gz
CITE-seq,BCLLATLAS_38,B20O1bh7_VmM99YZJ,175622,Tonsil_1M_1_GEX,GEX,P8,R1,/scratch/project/production/fastq/HMJNGDRXX/2/fastq/HMJNGDRXX_2_SI-GA-F11_1.fastq.gz,multiplexed,HMJNGDRXX,2,SI-GA-F11,CITE-seq.multiplexed.BCLLATLAS_38.B20O1bh7_VmM99YZJ.175622.GEX.P8.R1.fastq.gz
CITE-seq,BCLLATLAS_38,rdFRFhrU_ZdYeOZlf,175623,Tonsil_1M_2_GEX,GEX,P9,R1,/scratch/project/production/fastq/HMHKYDRXX/1/fastq/HMHKYDRXX_1_SI-GA-F12_1.fastq.gz,multiplexed,HMHKYDRXX,1,SI-GA-F12,CITE-seq.multiplexed.BCLLATLAS_38.rdFRFhrU_ZdYeOZlf.175623.GEX.P9.R1.fastq.gz
CITE-seq,BCLLATLAS_38,rdFRFhrU_ZdYeOZlf,175623,Tonsil_1M_2_GEX,GEX,P10,R1,/scratch/project/production/fastq/HMHKYDRXX/2/fastq/HMHKYDRXX_2_SI-GA-F12_1.fastq.gz,multiplexed,HMHKYDRXX,2,SI-GA-F12,CITE-seq.multiplexed.BCLLATLAS_38.rdFRFhrU_ZdYeOZlf.175623.GEX.P10.R1.fastq.gz
CITE-seq,BCLLATLAS_38,rdFRFhrU_ZdYeOZlf,175623,Tonsil_1M_2_GEX,GEX,P11,R1,/scratch/project/production/fastq/HMJNGDRXX/1/fastq/HMJNGDRXX_1_SI-GA-F12_1.fastq.gz,multiplexed,HMJNGDRXX,1,SI-GA-F12,CITE-seq.multiplexed.BCLLATLAS_38.rdFRFhrU_ZdYeOZlf.175623.GEX.P11.R1.fastq.gz
CITE-seq,BCLLATLAS_38,rdFRFhrU_ZdYeOZlf,175623,Tonsil_1M_2_GEX,GEX,P12,R1,/scratch/project/production/fastq/HMJNGDRXX/2/fastq/HMJNGDRXX_2_SI-GA-F12_1.fastq.gz,multiplexed,HMJNGDRXX,2,SI-GA-F12,CITE-seq.multiplexed.BCLLATLAS_38.rdFRFhrU_ZdYeOZlf.175623.GEX.P12.R1.fastq.gz
CITE-seq,BCLLATLAS_38,WToIzInl_LudU7hVX,175625,Tonsil_0.25M_1_BCR,BCR,P13,R1,/scratch/project/production/fastq/HMHKYDRXX/1/fastq/HMHKYDRXX_1_SI-GA-G7_1.fastq.gz,multiplexed,HMHKYDRXX,1,SI-GA-G7,CITE-seq.multiplexed.BCLLATLAS_38.WToIzInl_LudU7hVX.175625.BCR.P13.R1.fastq.gz
CITE-seq,BCLLATLAS_38,WToIzInl_LudU7hVX,175625,Tonsil_0.25M_1_BCR,BCR,P14,R1,/scratch/project/production/fastq/HMHKYDRXX/2/fastq/HMHKYDRXX_2_SI-GA-G7_1.fastq.gz,multiplexed,HMHKYDRXX,2,SI-GA-G7,CITE-seq.multiplexed.BCLLATLAS_38.WToIzInl_LudU7hVX.175625.BCR.P14.R1.fastq.gz
